0 35.102225249 u
1 25.9 u
2 27.485171388 u
3 30.2698555724 u
4 30.0869116672 u
5 29.8549286111 u
6 29.4417020575 u
7 29.0427312115 u
8 28.7499884941 u
9 28.2873603542 u
10 28.135254787 u
11 27.9126372412 u
12 27.7409808667 u
13 27.6031351445 u
14 27.4885920425 u
15 27.4062386419 u
16 27.3683624708 u
17 27.3616981717 u
18 27.3760626832 u
19 27.4007922855 u
20 27.4523017236 u
21 27.5037889832 u
22 27.5660699693 u
23 27.6409543643 u
24 27.7263963023 u
25 27.8215400634 u
26 27.9269484697 u
27 28.0561326299 u
28 28.1849641908 u
29 28.3345424612 u
30 28.4790758594 u
31 28.6240024311 u
32 28.7679505888 u
33 28.9122227585 u
34 29.0636530771 u
35 29.2172224326 u
36 29.3699366269 u
37 29.5107857216 u
38 29.6514139845 u
39 29.7916382653 u
40 29.9325529421 u
41 30.0390902677 u
42 30.1316225082 u
43 30.2131958619 u
44 30.2982584382 u
45 30.3740389629 u
46 30.4389130691 u
47 30.4967493594 u
48 30.5480809755 u
49 30.5905618942 u
50 30.6320600391 u
51 30.6596165471 u
52 30.6865729259 u
53 30.7038208646 u
54 30.7222905999 u
55 30.7437999801 u
56 30.7744263762 u
57 30.796018903 u
58 30.8151256186 u
59 30.8338563707 u
60 30.8626824426 u
61 30.8820658245 u
62 30.8974645236 u
63 30.9126845923 u
64 30.9386966521 u
65 30.958644103 u
66 30.9790992266 u
67 30.999098184 u
68 31.0294108212 u
69 31.0576640633 u
70 31.0856079209 u
71 31.1035947075 u
72 31.1242462475 u
73 31.1440651649 u
74 31.1549957458 u
75 31.1752472292 u
76 31.1967081586 u
77 31.2094878636 u
78 31.2315234974 u
79 31.2518094818 u
80 31.2626489716 u
81 31.2831570486 u
82 31.3037708944 u
83 31.314292738 u
84 31.333999171 u
85 31.3536887079 u
86 31.3648757837 u
87 31.3855221892 u
88 31.4062258869 u
89 31.4175479057 u
90 31.4378712712 u
